SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A54_08723-T1	B0A54_12359-T1	885	0.043096	0.321216	0.134165	362.367376	129.632624	1.464996	0.349126	200
B0A54_08724-T1	B0A54_12360-T1	2459	0.015076	0.558716	0.026983	871.039244	280.960756	1.965969	0.442992	384
B0A54_08728-T1	B0A54_12364-T1	1571	0.008816	0.442120	0.019940	570.759772	173.240228	3.338018	0.329132	248
B0A54_08729-T1	B0A54_12365-T1	2339	0.137030	0.334204	0.410018	904.357764	376.642236	4.166931	0.585010	428
B0A54_08731-T1	B0A54_12367-T1	647	0.008394	0.386426	0.021723	239.587429	60.412571	8.703359	0.253562	100
B0A54_08733-T1	B0A54_14958-T1	3470	0.045029	0.361122	0.124691	1280.953483	432.046517	4.859639	0.374258	571
B0A54_08736-T1	B0A54_14961-T1	3272	0.013591	0.387607	0.035064	1225.127146	268.872854	1.671512	0.242706	526
B0A54_08742-T1	B0A54_09777-T1	5462	0.066693	0.241933	0.275665	2269.590356	775.409644	2.453819	0.333953	1191
B0A54_08746-T1	B0A54_09774-T1	1076	0.068767	0.464756	0.147965	450.015227	158.984773	2.798047	0.516431	234
B0A54_08748-T1	B0A54_09772-T1	2629	0.025010	0.339661	0.073631	935.545299	300.454701	3.774828	0.304491	412
B0A54_08755-T1	B0A54_09766-T1	1147	0.020548	0.468989	0.043813	407.084906	123.915094	1.583420	0.375591	177
B0A54_08758-T1	B0A54_09763-T1	98	0.067081	1.343111	0.049945	124.920447	10.079553	4.221785	0.487062	105
B0A54_08761-T1	B0A54_09760-T1	1886	0.011755	0.767782	0.015311	771.829152	92.170848	1.097589	0.277223	288
B0A54_08762-T1	B0A54_09759-T1	1760	0.044066	0.698024	0.063130	702.633453	161.366547	4.048774	0.498611	289
B0A54_08763-T1	B0A54_09758-T1	5619	0.022663	0.477011	0.047510	2135.918446	618.081554	2.235101	0.373897	920
B0A54_08769-T1	B0A54_09754-T1	2023	0.016227	0.318215	0.050993	716.727533	279.272467	3.867472	0.302707	415
B0A54_08771-T1	B0A54_09751-T1	1378	0.052831	0.338705	0.155979	579.181916	221.818084	2.841668	0.395991	380
B0A54_08773-T1	B0A54_09749-T1	1089	0.111672	0.347414	0.321437	473.029295	180.970705	1.864753	0.530715	249
B0A54_08788-T1	B0A54_15994-T1	3152	0.039743	0.274403	0.144836	1422.304779	341.695221	2.682546	0.255594	865
B0A54_08789-T1	B0A54_15995-T1	4558	0.035417	0.302080	0.117243	1633.526182	532.473818	1.648991	0.302914	722
B0A54_08792-T1	B0A54_15998-T1	4263	0.008353	0.420859	0.019848	1565.158374	345.841626	2.729929	0.249019	639
B0A54_08794-T1	B0A54_16000-T1	8031	0.038220	0.350817	0.108945	2883.600600	971.399400	3.362496	0.350969	1293
B0A54_08795-T1	B0A54_16001-T1	1385	0.000000	0.418854	0.000010	504.998805	104.001195	4.649880	0.214588	203
B0A54_08797-T1	B0A54_16003-T1	3105	0.038513	0.760284	0.050657	1123.697462	334.302538	1.837056	0.612021	487
B0A54_08798-T1	B0A54_16004-T1	1134	0.053816	0.297431	0.180935	462.594401	140.405599	1.421558	0.331621	210
B0A54_08802-T1	B0A54_16008-T1	3044	0.090117	0.375986	0.239682	1200.522781	446.477219	2.650565	0.502835	555
B0A54_08803-T1	B0A54_16009-T1	795	0.012000	0.711302	0.016871	588.522728	158.477272	4.111579	0.481075	617
B0A54_08807-T1	B0A54_16014-T1	2897	0.016421	0.207858	0.079003	986.351198	363.648802	7.120137	0.203965	450
B0A54_08808-T1	B0A54_16015-T1	2956	0.063979	0.298452	0.214368	1099.819714	427.180286	4.644735	0.388719	538
B0A54_08809-T1	B0A54_16016-T1	1253	0.024109	0.639645	0.037692	506.393701	87.606299	0.268964	0.344676	206
B0A54_08813-T1	B0A54_15051-T1	2245	0.019655	0.300790	0.065344	876.589076	269.410924	2.233879	0.257239	458
B0A54_08815-T1	B0A54_15053-T1	4896	0.036742	0.385103	0.095409	1731.710015	605.289985	3.980643	0.380906	791
B0A54_08821-T1	B0A54_15059-T1	2733	0.096485	0.445745	0.216458	1043.895236	387.104764	4.402948	0.572894	477
B0A54_08826-T1	B0A54_15062-T1	1732	0.095350	0.651940	0.146257	738.322147	227.677853	3.112766	0.679602	331
B0A54_08828-T1	B0A54_15064-T1	1038	0.044091	0.436103	0.101103	467.613751	93.386249	0.789114	0.328041	243
B0A54_08829-T1	B0A54_15065-T1	1027	0.000000	0.383745	0.000010	361.879880	91.120120	3.524209	0.231569	151
B0A54_08836-T1	B0A54_15071-T1	925	0.114770	0.486695	0.235815	405.169050	131.830950	2.812400	0.618227	184
B0A54_08837-T1	B0A54_15072-T1	3044	0.078568	0.329787	0.238240	1201.617632	403.382368	2.693869	0.425121	591
B0A54_08838-T1	B0A54_15073-T1	3407	0.027130	0.448680	0.060465	1220.308045	393.691955	2.484928	0.389866	541
B0A54_08840-T1	B0A54_15074-T1	3637	0.038380	0.279314	0.137409	1244.001102	426.998898	3.004900	0.299841	561
B0A54_08846-T1	B0A54_14623-T1	5831	0.039855	0.468712	0.085030	2515.948812	775.051188	3.526095	0.422560	1478
B0A54_08847-T1	B0A54_14624-T1	-43	0.758265	2.050962	0.369712	191.308406	75.691594	0.940971	3.374191	166
B0A54_08853-T1	B0A54_14630-T1	3155	0.018176	0.444572	0.040885	1133.760599	372.239401	5.813109	0.370707	523
B0A54_08854-T1	B0A54_14631-T1	1229	0.002324	0.407598	0.005701	431.085379	111.914621	2.395936	0.257557	181
B0A54_08844-T1	B0A54_14622-T1	10730	0.032505	0.535154	0.060740	4327.372770	1165.627230	3.308251	0.417505	2059
B0A54_08855-T1	B0A54_14632-T1	1888	0.005719	0.442523	0.012923	702.665619	209.334381	5.193784	0.317939	349
B0A54_08856-T1	B0A54_14633-T1	2037	0.029318	0.429250	0.068300	730.762759	271.237241	3.233142	0.412734	334
B0A54_08859-T1	B0A54_14636-T1	5542	0.033107	0.433154	0.076431	1961.978478	774.021522	2.840721	0.438843	920
B0A54_08864-T1	B0A54_14641-T1	2120	0.038271	0.585167	0.065402	899.747918	309.252082	4.172656	0.534487	652
B0A54_08865-T1	B0A54_14642-T1	1144	0.092315	0.229508	0.402229	413.460171	168.539829	4.363286	0.396133	194
B0A54_08866-T1	B0A54_14643-T1	4981	0.033486	0.455915	0.073447	1803.327807	626.672193	3.203007	0.427278	826
B0A54_08867-T1	B0A54_14644-T1	1242	0.035566	0.426885	0.083314	471.589603	164.410397	2.954874	0.410173	220
B0A54_08870-T1	B0A54_14647-T1	1679	0.028569	0.592877	0.048187	607.020508	172.979492	2.513726	0.461144	260
B0A54_08871-T1	B0A54_14648-T1	1831	0.017412	0.558949	0.031151	668.535999	165.464001	3.991447	0.374555	278
B0A54_08872-T1	B0A54_14650-T1	2092	0.135280	0.710886	0.190297	1191.837943	365.162057	1.474115	0.810829	793
B0A54_08876-T1	B0A54_14654-T1	2769	0.029317	0.504780	0.058079	1010.646808	357.353192	4.485328	0.460557	456
B0A54_08878-T1	B0A54_14656-T1	3218	0.034106	0.405931	0.084018	1383.161455	386.838545	4.564263	0.346107	743
B0A54_08882-T1	B0A54_14660-T1	1020	0.098260	0.447434	0.219609	434.711756	123.288244	1.793164	0.526227	201
B0A54_08883-T1	B0A54_14661-T1	1129	0.025614	0.636072	0.040269	417.118118	134.881882	1.428801	0.524340	184
B0A54_08884-T1	B0A54_14662-T1	5914	0.035296	0.346435	0.101883	2086.710901	775.289099	3.734947	0.358742	961
B0A54_08887-T1	B0A54_14665-T1	3807	0.014519	0.485847	0.029884	1321.701509	418.298491	2.876434	0.383481	582
B0A54_08889-T1	B0A54_14667-T1	3234	0.017016	0.428030	0.039754	1278.191897	344.808103	2.554010	0.313009	659
B0A54_08896-T1	B0A54_14673-T1	1434	0.055381	0.340081	0.162846	530.010683	228.989317	7.953673	0.423824	311
B0A54_08903-T1	B0A54_14682-T1	3644	0.020178	0.531249	0.037982	1381.443218	298.556782	1.932471	0.333005	560
B0A54_08904-T1	B0A54_14683-T1	2279	0.053171	0.549275	0.096802	902.833686	243.166314	1.917312	0.475313	384
B0A54_08906-T1	B0A54_14685-T1	5652	0.024674	0.541806	0.045540	2101.425419	577.574581	2.031257	0.408492	898
B0A54_08907-T1	B0A54_14686-T1	1672	0.043970	0.414288	0.106133	691.989690	223.010310	2.944209	0.402679	362
B0A54_08908-T1	B0A54_14687-T1	6342	0.051210	0.451240	0.113488	2574.056236	779.943764	2.090911	0.432701	1202
B0A54_08909-T1	B0A54_14688-T1	2185	0.015610	0.569841	0.027394	841.691878	169.308122	1.648951	0.325275	343
B0A54_08910-T1	B0A54_14689-T1	629	0.043746	0.582834	0.075058	286.887459	43.112541	3.390376	0.342525	111
B0A54_08911-T1	B0A54_14690-T1	7704	0.024077	0.433676	0.055519	2787.468895	920.531105	3.612724	0.377287	1240
B0A54_08912-T1	B0A54_14691-T1	3933	0.004959	0.560938	0.008840	1517.758038	255.241962	1.080814	0.254994	592
B0A54_08914-T1	B0A54_14693-T1	1870	0.005603	0.333001	0.016825	716.613374	186.386626	7.521734	0.219541	303
B0A54_08915-T1	B0A54_15844-T1	4094	0.020952	0.323992	0.064667	1453.414501	457.585499	2.855628	0.280543	650
B0A54_08916-T1	B0A54_15845-T1	4745	0.107885	0.227575	0.474062	1995.192031	731.807969	2.975887	0.420013	996
B0A54_08917-T1	B0A54_15846-T1	2040	0.039469	0.237837	0.165949	755.507546	282.492454	3.183917	0.280364	348
B0A54_08921-T1	B0A54_15849-T1	2481	0.003579	0.402864	0.008883	840.556618	269.443382	7.097231	0.301505	370
B0A54_08924-T1	B0A54_15852-T1	2270	0.012302	0.346852	0.035468	819.766585	218.233415	3.125643	0.247918	346
B0A54_08926-T1	B0A54_15854-T1	2823	0.007790	0.329956	0.023611	1032.307834	266.692166	1.625248	0.221798	433
B0A54_08928-T1	B0A54_15855-T1	2207	0.020969	0.278273	0.075354	823.186923	259.813077	2.867140	0.248090	421
B0A54_08929-T1	B0A54_15856-T1	1720	0.073940	0.135866	0.544217	627.705241	269.294759	4.214885	0.277594	301
B0A54_08930-T1	B0A54_15857-T1	3738	0.006869	0.303421	0.022639	1316.558306	420.441694	3.679843	0.235949	579
B0A54_08933-T1	B0A54_15860-T1	1550	0.021495	0.376678	0.057065	660.996775	227.003225	2.518307	0.336876	435
B0A54_08934-T1	B0A54_15861-T1	3175	0.044701	0.402107	0.111166	1131.151272	410.848728	3.524803	0.419783	533
B0A54_08937-T1	B0A54_15864-T1	1626	0.023484	0.353056	0.066518	822.374947	275.625053	3.011903	0.318645	720
B0A54_08942-T1	B0A54_09440-T1	3377	0.017483	0.420749	0.041552	1216.597638	376.402362	4.901947	0.338307	533
B0A54_08935-T1	B0A54_15862-T1	11674	0.040335	0.282159	0.142951	3901.720754	1510.279246	4.251449	0.323456	1825
B0A54_08943-T1	B0A54_09439-T1	7249	0.014035	0.488671	0.028721	2589.735333	698.264667	2.779172	0.344497	1096
B0A54_08945-T1	B0A54_09437-T1	2259	0.001266	0.279721	0.004527	790.403529	217.596471	6.739381	0.184129	336
B0A54_08947-T1	B0A54_09435-T1	2378	0.060925	0.364336	0.167221	975.239186	329.760814	2.099137	0.412781	444
B0A54_08948-T1	B0A54_09434-T1	3406	0.024383	0.308809	0.078959	1306.478899	505.521101	2.704659	0.311201	946
B0A54_08952-T1	B0A54_16285-T1	3045	0.053652	0.225396	0.238035	1024.034311	445.965689	3.083086	0.317266	490
B0A54_08956-T1	B0A54_16289-T1	2423	0.038698	0.418127	0.092551	999.123369	302.876631	2.423424	0.380887	602
B0A54_08959-T1	B0A54_16292-T1	3077	0.082219	0.419529	0.195980	1279.350862	421.649138	3.113843	0.497498	580
B0A54_08965-T1	B0A54_16298-T1	5692	0.018241	0.501904	0.036344	2081.062960	543.937040	1.824147	0.355389	877
B0A54_08966-T1	B0A54_16299-T1	6036	0.013612	0.364307	0.037364	2225.779381	594.220619	4.518120	0.262528	997
B0A54_08970-T1	B0A54_09652-T1	3047	0.003809	0.266104	0.014312	1053.016673	245.983327	1.111183	0.160433	448
B0A54_08972-T1	B0A54_09650-T1	2432	0.173984	0.908365	0.191535	1436.299497	420.700503	1.549370	1.021070	784
B0A54_08977-T1	B0A54_10401-T1	3373	0.033538	0.516811	0.064894	1301.048028	348.951972	2.060056	0.407231	581
B0A54_08979-T1	B0A54_10399-T1	6310	0.028075	0.325924	0.086139	2343.553319	821.446681	3.652946	0.316137	1093
B0A54_08981-T1	B0A54_10397-T1	2412	0.005940	0.298619	0.019891	845.945370	276.054630	5.061254	0.233850	374
B0A54_08982-T1	B0A54_10396-T1	3296	0.053897	0.416592	0.129376	1254.085669	404.914331	3.036403	0.427261	560
B0A54_08987-T1	B0A54_10391-T1	1243	0.022702	0.380801	0.059617	447.484177	125.515823	3.620394	0.303431	193
B0A54_08989-T1	B0A54_10389-T1	2410	0.019510	0.445657	0.043779	805.650805	307.349195	7.294166	0.411565	371
B0A54_08997-T1	B0A54_10380-T1	3345	0.039791	0.577329	0.068922	1329.473295	311.526705	1.498109	0.425510	550
B0A54_08998-T1	B0A54_10379-T1	1361	0.058858	0.326390	0.180332	645.553645	254.446355	4.048096	0.403483	511
B0A54_09001-T1	B0A54_10377-T1	375	0.051112	0.454214	0.112527	202.997411	52.002589	9.233795	0.399951	129
B0A54_09003-T1	B0A54_10375-T1	4159	0.029139	0.652552	0.044654	1576.291583	478.708417	3.648421	0.523086	685
B0A54_09004-T1	B0A54_10374-T1	2001	0.015806	0.414995	0.038088	735.331454	182.668546	2.200742	0.285717	306
B0A54_09005-T1	B0A54_10373-T1	1100	0.077668	0.579982	0.133914	512.650899	144.349101	2.472574	0.564092	284
B0A54_09007-T1	B0A54_10371-T1	6090	0.003610	0.244148	0.014787	2221.506348	688.493652	5.224675	0.181561	970
B0A54_09013-T1	B0A54_10365-T1	3042	0.025817	0.319231	0.080872	1124.229637	339.770363	3.292519	0.281740	531
B0A54_09015-T1	B0A54_10363-T1	2199	0.039425	0.454378	0.086768	794.338719	213.661281	2.590335	0.382143	336
B0A54_09016-T1	B0A54_10362-T1	2726	0.041609	0.374768	0.111026	1049.593746	294.406254	5.547220	0.343765	453
B0A54_09022-T1	B0A54_10358-T1	4758	0.005693	0.537876	0.010584	1763.358406	480.641594	1.801615	0.359043	748
B0A54_09023-T1	B0A54_10357-T1	3704	0.039417	0.400335	0.098459	1576.042935	577.957065	2.484624	0.408773	1097
B0A54_09025-T1	B0A54_10355-T1	2861	0.046613	0.536591	0.086870	1243.053715	262.946285	0.920528	0.396489	574
B0A54_09027-T1	B0A54_10353-T1	2396	0.029434	0.740215	0.039764	987.517353	185.482647	1.317686	0.425482	393
B0A54_09028-T1	B0A54_10352-T1	2837	0.078589	0.413740	0.189948	1100.301472	363.698528	2.565303	0.485550	506
B0A54_09032-T1	B0A54_10348-T1	6363	0.068273	0.379046	0.180118	2384.977080	882.022920	2.977119	0.456526	1089
B0A54_09033-T1	B0A54_10347-T1	1736	0.049288	0.309681	0.159158	724.937709	187.062291	2.686433	0.308094	318
B0A54_09034-T1	B0A54_10346-T1	3126	0.029890	0.320907	0.093143	1170.194020	275.805980	2.926623	0.256194	482
B0A54_09281-T1	B0A54_16966-T1	3366	0.131683	0.305849	0.430550	1412.937619	483.062381	2.372660	0.528171	636
B0A54_09282-T1	B0A54_16967-T1	7664	0.016950	0.452729	0.037439	2709.258092	896.741908	5.763950	0.375959	1212
B0A54_09283-T1	B0A54_16968-T1	4890	0.019739	0.474901	0.041564	2011.106650	475.893350	2.883793	0.320505	1070
B0A54_09285-T1	B0A54_16970-T1	1736	0.028214	0.361216	0.078109	686.442359	165.557641	2.487285	0.278766	304
B0A54_09291-T1	B0A54_16974-T1	4681	0.038074	0.563836	0.067527	1650.046013	551.953987	4.204022	0.509585	734
B0A54_09295-T1	B0A54_16978-T1	895	0.075778	0.495184	0.153030	361.168313	124.831687	1.747569	0.550514	166
B0A54_09296-T1	B0A54_16979-T1	6420	0.028537	0.245846	0.116078	2234.845261	762.154739	3.904844	0.251401	1000
B0A54_09297-T1	B0A54_16980-T1	1789	0.069531	0.337248	0.206172	585.459945	308.540055	1.717869	0.485780	302
B0A54_09298-T1	B0A54_16981-T1	1915	0.073006	0.607121	0.120249	809.581491	207.418509	2.067035	0.545818	341
B0A54_09302-T1	B0A54_16986-T1	1765	0.034229	0.335171	0.102125	658.761097	235.238903	4.630763	0.340249	298
B0A54_09308-T1	B0A54_16092-T1	3208	0.044789	0.510152	0.087795	1465.374017	406.625983	1.657888	0.437618	917
B0A54_09309-T1	B0A54_16095-T1	1961	0.008060	0.487076	0.016548	748.404338	172.595662	1.489521	0.293484	307
B0A54_09312-T1	B0A54_16098-T1	845	0.013145	0.354721	0.037058	307.081768	73.918232	2.177046	0.238245	127
B0A54_09313-T1	B0A54_16099-T1	1757	0.002867	0.538524	0.005323	699.062978	125.937022	1.991338	0.253905	275
B0A54_09315-T1	B0A54_16101-T1	1918	0.066566	0.390985	0.170252	658.018974	256.981026	1.126203	0.473041	325
B0A54_09322-T1	B0A54_16108-T1	1403	0.066697	0.455383	0.146464	533.659623	165.340377	2.502511	0.475909	237
B0A54_09332-T1	B0A54_16119-T1	3049	0.000862	0.644745	0.001337	1160.507264	189.492736	6.188644	0.273722	450
B0A54_09333-T1	B0A54_16120-T1	2655	0.025230	0.320854	0.078634	1089.370373	326.629627	3.034556	0.280265	651
B0A54_09345-T1	B0A54_11596-T1	1748	0.076816	0.502136	0.152978	642.169337	224.830663	2.879221	0.561330	289
B0A54_09349-T1	B0A54_11592-T1	9001	0.042224	0.384208	0.109900	3355.122716	1075.877284	3.213866	0.375781	1518
B0A54_09350-T1	B0A54_11591-T1	1036	0.033115	0.337649	0.098076	371.035694	105.964306	4.489798	0.302300	159
B0A54_09367-T1	B0A54_11577-T1	3030	0.000000	0.233791	0.000010	1206.835804	170.164196	1.259740	0.086673	459
B0A54_09368-T1	B0A54_11576-T1	2135	0.145235	0.491539	0.295470	987.564908	332.435092	3.235216	0.697350	484
B0A54_09369-T1	B0A54_11575-T1	4524	0.029920	0.440150	0.067976	1588.568407	577.431593	5.019255	0.417847	727
B0A54_09373-T1	B0A54_11571-T1	961	0.053747	0.429332	0.125189	347.459436	129.540564	3.243094	0.467239	159
B0A54_09377-T1	B0A54_11567-T1	2799	0.024351	0.420813	0.057866	1169.063385	357.936615	3.241095	0.351851	706
B0A54_09381-T1	B0A54_16037-T1	4231	0.014533	0.329908	0.044051	1459.590751	475.409249	2.098827	0.276052	649
B0A54_09384-T1	B0A54_16033-T1	6169	0.040342	0.533362	0.075637	2231.796016	732.203984	4.761115	0.486401	990
B0A54_09386-T1	B0A54_16031-T1	2537	0.053246	0.462775	0.115058	1022.840619	426.159381	2.981190	0.521073	611
B0A54_09390-T1	B0A54_16026-T1	3768	0.006237	0.497761	0.012530	1449.147897	407.852103	2.878561	0.342570	753
B0A54_09394-T1	B0A54_13684-T1	6504	0.032958	0.446483	0.073818	2378.045459	678.954541	2.237431	0.374404	1027
B0A54_09396-T1	B0A54_13682-T1	5273	0.011393	0.490626	0.023221	1902.570578	635.429422	4.500322	0.394130	847
B0A54_09397-T1	B0A54_13681-T1	1503	0.069543	0.504218	0.137922	615.962128	257.037872	5.332482	0.592573	357
B0A54_09398-T1	B0A54_13680-T1	2138	0.041148	0.506809	0.081191	779.372534	291.627466	3.412115	0.503835	374
B0A54_09400-T1	B0A54_13678-T1	3372	0.148116	0.323726	0.457535	1444.934658	640.065342	3.168934	0.606077	703
B0A54_09402-T1	B0A54_13676-T1	653	0.033353	0.705504	0.047276	260.727813	72.272187	1.151163	0.537698	120
B0A54_09404-T1	B0A54_13674-T1	6370	0.064351	0.343615	0.187277	2408.500667	912.499333	3.233191	0.423251	1132
B0A54_09405-T1	B0A54_13673-T1	4305	0.029580	0.536842	0.055100	1655.262907	462.737093	1.877948	0.421218	722
B0A54_09410-T1	B0A54_13669-T1	3193	0.018987	0.537760	0.035307	1227.427782	281.572218	3.942269	0.347362	522
B0A54_09416-T1	B0A54_13664-T1	9667	0.055575	0.421051	0.131992	3648.042802	1142.957198	2.357907	0.428293	1624
B0A54_09423-T1	B0A54_13658-T1	2469	0.011207	0.759753	0.014750	944.160102	174.839898	1.910733	0.384493	373
B0A54_09424-T1	B0A54_13657-T1	918	0.023047	0.483799	0.047637	353.594205	99.405795	10.995668	0.372460	167
B0A54_09427-T1	B0A54_13653-T1	4310	0.055042	0.455575	0.120818	1557.071490	584.928510	3.528959	0.493253	714
B0A54_09428-T1	B0A54_13652-T1	6403	0.032542	0.441968	0.073631	2236.478868	799.521132	3.693810	0.421090	1065
B0A54_09533-T1	B0A54_16573-T1	388	0.232634	3.216430	0.072327	386.137521	72.862479	1.038570	2.118861	314
B0A54_09606-T1	B0A54_14476-T1	3238	0.020709	0.472173	0.043859	1224.384220	380.615780	1.627119	0.383313	619
B0A54_09607-T1	B0A54_14475-T1	1210	0.000000	0.270700	0.000010	472.414463	76.585537	1.414335	0.113288	183
B0A54_09617-T1	B0A54_14463-T1	3410	0.039822	0.364724	0.109184	1212.449733	350.550267	1.985963	0.338073	527
B0A54_09619-T1	B0A54_14460-T1	2762	0.022555	0.602120	0.037459	1417.765954	349.234046	1.822640	0.411304	1130
B0A54_09621-T1	B0A54_14458-T1	3834	0.038946	0.641472	0.060713	1428.520919	365.479081	2.353855	0.485083	598
B0A54_09623-T1	B0A54_14456-T1	2430	0.012619	0.395265	0.031926	959.147537	165.852463	0.920696	0.207091	375
B0A54_09624-T1	B0A54_14455-T1	3833	0.045991	0.344041	0.133680	1480.093738	391.906262	1.929082	0.325165	631
B0A54_09625-T1	B0A54_14454-T1	2477	0.017937	0.633181	0.028328	1119.125478	140.874522	2.933445	0.260172	538
B0A54_09658-T1	B0A54_14127-T1	3935	0.110299	0.301111	0.366306	1907.372159	735.627841	3.604745	0.490224	1276
B0A54_09663-T1	B0A54_14132-T1	675	0.107307	0.386141	0.277895	311.978069	72.021931	1.901660	0.478812	132
B0A54_09664-T1	B0A54_14133-T1	5761	0.011989	0.344639	0.034788	2004.175783	626.824217	2.418880	0.273725	877
B0A54_09666-T1	B0A54_14135-T1	2963	0.066767	0.563161	0.118558	1221.166808	338.833192	1.816845	0.523752	532
B0A54_09671-T1	B0A54_18049-T1	895	0.002711	0.332332	0.008158	369.593688	80.406312	0.809492	0.184824	194
B0A54_09672-T1	B0A54_18048-T1	2780	0.059417	0.283171	0.209828	1135.387415	340.612585	1.901672	0.333156	524
B0A54_09673-T1	B0A54_16824-T1	1944	0.153577	0.817603	0.187839	929.409326	237.590674	1.767052	0.866301	412
B0A54_09680-T1	B0A54_16817-T1	2110	0.021468	0.462763	0.046391	1229.102789	267.897211	3.115193	0.301321	1055
B0A54_09682-T1	B0A54_16816-T1	2396	0.043845	0.364727	0.120214	1202.612632	258.387368	2.553531	0.301787	767
B0A54_09687-T1	B0A54_16811-T1	4429	0.077704	0.245752	0.316187	1732.991345	685.008655	4.631794	0.375933	814
B0A54_09692-T1	B0A54_16808-T1	1601	0.019458	0.388877	0.050036	572.780545	204.219455	2.354139	0.349657	259
B0A54_09693-T1	B0A54_16807-T1	3552	0.074292	0.371932	0.199746	1438.092121	562.907879	3.841524	0.474067	720
B0A54_09695-T1	B0A54_16805-T1	2967	0.027017	0.307612	0.087829	1049.026189	315.973811	2.586127	0.275910	467
B0A54_09697-T1	B0A54_16803-T1	2147	0.094624	0.375046	0.252300	774.655317	296.344683	5.337502	0.516649	357
B0A54_09698-T1	B0A54_16801-T1	8210	0.002095	0.385818	0.005431	2868.565475	905.434525	8.355972	0.282467	1267
B0A54_09699-T1	B0A54_16800-T1	1176	0.041424	0.430904	0.096132	496.784313	151.215687	2.726169	0.396935	263
B0A54_09702-T1	B0A54_16797-T1	2633	0.011153	0.431794	0.025829	994.655387	208.344613	4.109326	0.252008	402
B0A54_09703-T1	B0A54_16796-T1	2221	0.026860	0.521786	0.051476	815.379353	234.620647	2.223639	0.412350	350
B0A54_09704-T1	B0A54_16795-T1	1081	0.073263	0.349157	0.209827	609.606248	182.393752	2.330005	0.410400	455
B0A54_09705-T1	B0A54_16794-T1	4854	0.054184	0.498536	0.108686	1891.722670	511.277330	2.526463	0.446181	816
B0A54_09709-T1	B0A54_16790-T1	5432	0.015807	0.437663	0.036116	1983.034727	524.965273	2.642894	0.312325	844
B0A54_09710-T1	B0A54_16988-T1	2565	0.042168	0.478377	0.088147	967.663496	301.336504	2.268011	0.437249	423
B0A54_09718-T1	B0A54_16995-T1	1221	0.049286	0.427896	0.115181	471.773684	176.226316	2.163337	0.456751	230
B0A54_09720-T1	B0A54_16998-T1	2447	0.015314	0.422620	0.036236	890.762944	234.237056	2.082403	0.300358	375
B0A54_09721-T1	B0A54_16999-T1	3634	0.073811	0.307914	0.239712	1577.799023	468.200977	2.828619	0.382147	770
B0A54_09722-T1	B0A54_17000-T1	2213	0.011658	0.408571	0.028535	778.193138	235.806862	2.296283	0.311883	338
B0A54_09725-T1	B0A54_17003-T1	3878	0.037081	0.485960	0.076304	1438.002893	424.997107	2.211266	0.418444	624
B0A54_09726-T1	B0A54_17004-T1	1154	0.035301	0.417469	0.084560	568.390963	166.609037	6.534538	0.365792	443
B0A54_09727-T1	B0A54_17005-T1	2816	0.024390	0.565643	0.043118	1041.973725	317.026275	2.360129	0.451958	473
B0A54_09729-T1	B0A54_17007-T1	3954	0.017576	0.509897	0.034470	1429.832353	463.167647	2.964001	0.414103	642
B0A54_09731-T1	B0A54_17009-T1	414	0.000000	0.187917	0.000010	138.452215	56.547785	4.209821	0.163482	66
B0A54_09736-T1	B0A54_17015-T1	1741	0.042430	0.338718	0.125268	608.950536	246.049464	6.907458	0.383086	285
B0A54_09778-T1	B0A54_14751-T1	1534	0.025574	0.251065	0.101864	539.333911	177.666089	5.042946	0.244347	240
B0A54_09780-T1	B0A54_14754-T1	1773	0.070524	0.436360	0.161620	759.629879	212.370121	2.926544	0.451365	329
B0A54_09783-T1	B0A54_14757-T1	3138	0.008471	0.673721	0.012574	1187.140365	279.859635	2.389234	0.406144	587
B0A54_09786-T1	B0A54_14760-T1	1491	0.037359	0.489869	0.076264	549.553245	179.446755	3.143293	0.446241	243
B0A54_09789-T1	B0A54_14763-T1	1314	0.014788	0.367154	0.040277	478.081837	121.918163	1.925726	0.259163	204
B0A54_09790-T1	B0A54_14764-T1	1285	0.000000	0.453574	0.000010	474.604978	155.395022	8.574866	0.335634	263
B0A54_09795-T1	B0A54_10196-T1	3221	0.020322	0.315419	0.064427	1180.803672	298.196328	2.517792	0.239458	495
B0A54_09800-T1	B0A54_10202-T1	1900	0.039107	0.386547	0.101171	778.617153	181.382847	1.634886	0.314258	337
B0A54_09803-T1	B0A54_10205-T1	1532	0.037557	0.271118	0.138526	573.907444	200.092556	2.135207	0.293810	260
B0A54_09805-T1	B0A54_10207-T1	890	0.049107	0.526047	0.093351	452.392757	141.607243	1.701101	0.488423	308
B0A54_09806-T1	B0A54_10208-T1	1164	0.029792	0.608199	0.048983	446.177800	144.822200	3.837710	0.514584	199
B0A54_09807-T1	B0A54_10209-T1	2059	0.081554	0.372618	0.218868	798.052999	287.947001	3.064115	0.476184	364
B0A54_09809-T1	B0A54_10211-T1	1938	0.012856	0.427507	0.030073	666.914596	230.085404	1.765313	0.357650	299
B0A54_09812-T1	B0A54_10214-T1	2542	0.058878	0.306811	0.191903	983.715842	420.284158	5.716500	0.399288	596
B0A54_09818-T1	B0A54_10223-T1	2001	0.039624	0.371168	0.106755	730.067370	226.932630	3.946429	0.354729	331
B0A54_09819-T1	B0A54_10224-T1	1676	0.095540	0.329177	0.290239	639.394711	287.605289	3.623444	0.504079	309
