SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
BTJ68_12117-T1	BTJ68_14498-T1	2950	0.011676	0.383285	0.030463	949.865351	352.134649	3.077570	0.336540	434
BTJ68_00930-T1	BTJ68_01037-T1	4048	0.010753	0.201059	0.053480	1312.980988	529.019012	8.157204	0.196225	614
BTJ68_00409-T1	BTJ68_05391-T1	3560	0.006534	0.454721	0.014370	1229.667381	414.332619	2.124105	0.358469	548
BTJ68_00330-T1	BTJ68_14861-T1	5390	0.033438	0.287290	0.116392	1869.768457	800.231543	6.104891	0.328563	896
BTJ68_00329-T1	BTJ68_14860-T1	853	0.020811	0.288284	0.072189	341.199185	90.800815	1.618789	0.231091	172
BTJ68_00328-T1	BTJ68_14859-T1	2900	0.050224	0.378208	0.132794	1020.988826	440.011174	3.166278	0.447009	489
BTJ68_12144-T1	BTJ68_14710-T1	2647	0.030022	1.063267	0.028236	1110.194294	185.805706	1.815088	0.534472	473
BTJ68_00265-T1	BTJ68_03999-T1	3440	0.010421	0.378117	0.027561	1160.306887	423.693113	3.965418	0.326321	528
BTJ68_00266-T1	BTJ68_04000-T1	556	0.000000	0.216466	0.000010	195.886823	56.113177	7.001682	0.144602	84
BTJ68_05724-T1	BTJ68_07138-T1	2537	0.026085	0.297677	0.087630	950.879930	321.120070	3.343221	0.283948	518
BTJ68_03354-T1	BTJ68_07177-T1	3392	0.044717	0.499861	0.089460	1198.466914	448.533086	3.363795	0.506005	549
BTJ68_13454-T1	BTJ68_15108-T1	3523	0.033540	0.228415	0.146838	1251.172842	488.827158	2.826365	0.264862	580
BTJ68_13465-T1	BTJ68_15157-T1	4743	0.029074	0.351209	0.082784	1683.393260	572.606740	1.795727	0.332511	780
BTJ68_13464-T1	BTJ68_15156-T1	7487	0.018916	0.388499	0.048691	2518.020263	910.979737	3.321085	0.351309	1152
BTJ68_05898-T1	BTJ68_07680-T1	3136	0.009182	0.739258	0.012420	1205.680225	231.319775	2.070783	0.380116	480
BTJ68_06100-T1	BTJ68_14193-T1	10175	0.054563	0.311479	0.175175	3691.087266	1513.912734	3.143616	0.387867	1740
BTJ68_02617-T1	BTJ68_03877-T1	5791	0.047060	0.426176	0.110423	2165.203278	777.796722	1.793730	0.441765	1136
BTJ68_06302-T1	BTJ68_15052-T1	894	0.031681	0.428511	0.073932	322.945287	130.054713	3.759856	0.436827	157
BTJ68_06300-T1	BTJ68_15054-T1	1461	0.025454	0.276938	0.091914	499.992789	169.007211	3.541658	0.266958	223
BTJ68_02583-T1	BTJ68_03911-T1	3815	0.013231	0.335733	0.039410	1246.838610	463.161390	3.688115	0.301747	572
BTJ68_02580-T1	BTJ68_03914-T1	1811	0.038449	0.283750	0.135503	654.857525	263.142475	5.035065	0.326292	379
BTJ68_05100-T1	BTJ68_14412-T1	7497	0.037809	0.315927	0.119675	2618.622736	1044.377264	2.389753	0.351313	1240
BTJ68_05095-T1	BTJ68_14417-T1	3404	0.045517	0.226407	0.201039	1122.715820	476.284180	3.789852	0.298192	533
BTJ68_10069-T1	BTJ68_15609-T1	45	0.037042	0.359913	0.102918	553.657584	187.342416	2.382883	0.356014	999
BTJ68_05103-T1	BTJ68_14409-T1	573	0.105121	0.299163	0.351383	229.952961	85.047039	2.982989	0.472531	108
BTJ68_05102-T1	BTJ68_14410-T1	2634	0.027894	0.337382	0.082678	932.487292	339.512708	3.179950	0.331501	471
BTJ68_05133-T1	BTJ68_09714-T1	1726	0.006817	0.450792	0.015123	736.876968	61.123032	2.202254	0.122471	266
BTJ68_05132-T1	BTJ68_09713-T1	3507	0.019739	0.387248	0.050973	1283.935291	381.064709	3.413412	0.311550	638
BTJ68_05125-T1	BTJ68_09706-T1	1648	0.005488	0.239414	0.022923	548.997470	207.002530	5.188262	0.208620	252
BTJ68_05124-T1	BTJ68_09705-T1	6668	0.025231	0.365203	0.069088	2380.708998	787.291002	3.267108	0.329157	1061
BTJ68_12407-T1	BTJ68_13341-T1	2847	0.064863	0.402006	0.161349	1017.375000	410.625000	4.301298	0.485429	477
BTJ68_05122-T1	BTJ68_09703-T1	626	0.007153	0.353491	0.020235	210.837376	65.162624	6.407617	0.266766	92
BTJ68_05120-T1	BTJ68_09701-T1	2509	0.004664	0.384206	0.012138	860.908423	279.091577	5.241825	0.292746	380
BTJ68_05121-T1	BTJ68_09702-T1	1307	0.059618	0.386974	0.154061	525.669123	191.330877	5.414077	0.440917	271
BTJ68_11760-T1	BTJ68_12558-T1	1470	0.031076	0.343260	0.090532	504.037106	179.962894	2.668295	0.339639	228
BTJ68_11761-T1	BTJ68_12559-T1	1763	0.037594	0.250162	0.150278	574.140615	268.859385	5.082482	0.316166	281
BTJ68_06962-T1	BTJ68_07956-T1	3697	0.005701	0.291082	0.019585	1233.358256	431.641744	8.697575	0.239052	555
BTJ68_06963-T1	BTJ68_07955-T1	1764	0.007339	0.417700	0.017571	616.531664	172.468336	4.960849	0.291122	263
BTJ68_06961-T1	BTJ68_07957-T1	7540	0.028021	0.183321	0.152850	2440.725458	1108.274542	5.212682	0.229553	1187
BTJ68_06940-T1	BTJ68_15007-T1	773	0.003760	0.128519	0.029253	266.780484	96.219516	13.167824	0.110488	121
BTJ68_12071-T1	BTJ68_14764-T1	1069	0.027769	0.314190	0.088381	403.675767	136.324233	2.391695	0.300229	180
BTJ68_12465-T1	BTJ68_14151-T1	3081	0.015840	0.525594	0.030138	1180.471064	283.528936	2.252029	0.343689	508
BTJ68_12466-T1	BTJ68_14152-T1	3914	0.041063	0.457427	0.089769	1442.058313	489.941687	0.796094	0.439949	666
BTJ68_11846-T1	BTJ68_12568-T1	5560	0.004001	0.182094	0.021969	1755.899565	725.100435	9.213695	0.168151	827
BTJ68_06987-T1	BTJ68_07932-T1	8586	0.020379	0.339648	0.060001	2886.870012	1187.129988	3.679156	0.340234	1383
BTJ68_12070-T1	BTJ68_14765-T1	3450	0.017482	0.349785	0.049980	1273.258210	385.741790	2.642863	0.284243	596
BTJ68_12072-T1	BTJ68_14763-T1	5438	0.015318	0.238459	0.064236	2375.288021	882.711979	2.606417	0.227325	1908
BTJ68_12073-T1	BTJ68_14762-T1	1380	0.019918	0.370427	0.053770	458.659885	174.340115	3.917940	0.349364	211
BTJ68_02044-T1	BTJ68_02511-T1	1847	0.028618	0.313458	0.091296	571.402319	268.597681	16.912103	0.359094	281
BTJ68_08882-T1	BTJ68_10910-T1	8109	0.018182	0.201729	0.090132	2702.264750	1083.735250	4.274792	0.212166	1262
BTJ68_08883-T1	BTJ68_10909-T1	2940	0.006777	0.180316	0.037584	889.353889	397.646111	2.530250	0.181187	429
BTJ68_07536-T1	BTJ68_13666-T1	1719	0.018378	0.272752	0.067380	633.635476	230.364524	2.596016	0.258602	310
BTJ68_08879-T1	BTJ68_10912-T1	2890	0.014043	0.271818	0.051662	1006.993095	343.006905	4.836587	0.238614	521
BTJ68_08878-T1	BTJ68_10913-T1	2950	0.012741	0.340873	0.037379	1029.160936	302.839064	3.115432	0.262033	444
BTJ68_08880-T1	BTJ68_10911-T1	3822	0.063251	0.410137	0.154218	1432.172733	478.827267	2.150849	0.450504	665
BTJ68_12679-T1	BTJ68_15511-T1	3227	0.077275	0.879343	0.087878	1384.767265	415.232735	1.703488	0.786899	630
BTJ68_08877-T1	BTJ68_10914-T1	1123	0.016513	0.247080	0.066832	428.682489	111.317511	2.222473	0.192128	180
BTJ68_08875-T1	BTJ68_10916-T1	5675	0.015944	0.278777	0.057194	1869.992013	707.007987	1.679921	0.264160	859
BTJ68_08874-T1	BTJ68_10917-T1	710	0.014027	0.179683	0.078064	288.372455	89.627545	2.815353	0.159917	163
BTJ68_08897-T1	BTJ68_10891-T1	2421	0.040494	0.576233	0.070274	981.545461	239.454539	1.252482	0.436679	426
BTJ68_10347-T1	BTJ68_13739-T1	2905	0.018615	0.285082	0.065299	1071.603050	314.396950	6.084205	0.237180	467
BTJ68_10336-T1	BTJ68_13731-T1	1363	0.031279	0.203993	0.153332	523.148033	190.851967	3.099647	0.232335	261
BTJ68_12670-T1	BTJ68_12900-T1	3721	0.036414	0.503497	0.072322	1536.160277	425.839723	2.045800	0.413374	843
BTJ68_12941-T1	BTJ68_15022-T1	2047	0.014476	0.169599	0.085355	733.261190	205.738810	4.337905	0.145393	313
BTJ68_08889-T1	BTJ68_10901-T1	7476	0.015289	0.278839	0.054829	2514.248710	1049.751290	4.897009	0.278747	1193
BTJ68_08888-T1	BTJ68_10902-T1	5178	0.068097	0.296427	0.229727	1979.613122	807.386878	2.978332	0.402732	1053
BTJ68_12317-T1	BTJ68_15071-T1	2182	0.018429	0.349001	0.052804	769.143431	292.856569	1.882106	0.328761	354
BTJ68_12318-T1	BTJ68_15070-T1	920	0.020080	0.202272	0.099273	303.374098	146.625902	10.448853	0.238335	150
BTJ68_12319-T1	BTJ68_15069-T1	1005	0.031004	0.253016	0.122540	329.842844	123.157156	4.216126	0.274088	151
BTJ68_02546-T1	BTJ68_14809-T1	988	0.079122	0.357302	0.221444	533.075596	252.924404	6.938616	0.505911	523
BTJ68_02714-T1	BTJ68_12266-T1	3950	0.004114	0.478480	0.008599	1462.529104	397.470896	1.043481	0.316450	623
BTJ68_04156-T1	BTJ68_09756-T1	9454	0.010788	0.352310	0.030620	3222.223340	1136.776660	3.236928	0.299558	1458
BTJ68_13264-T1	BTJ68_13780-T1	3769	0.052557	0.512069	0.102636	1436.860680	504.139320	2.118946	0.515720	675
BTJ68_02708-T1	BTJ68_10822-T1	2469	0.005392	0.266349	0.020244	930.648544	215.351456	2.802502	0.163290	382
BTJ68_01566-T1	BTJ68_13331-T1	2091	0.051084	0.740410	0.068994	776.475525	285.524475	2.223088	0.709239	381
BTJ68_01584-T1	BTJ68_04718-T1	-434	0.027391	0.256844	0.106643	409.030981	151.969019	1.537598	0.268642	921
BTJ68_11136-T1	BTJ68_15423-T1	730	0.018749	0.443673	0.042258	270.310317	65.689683	5.240044	0.305471	112
BTJ68_09478-T1	BTJ68_09613-T1	3383	0.013196	0.356091	0.037057	1034.477008	501.522992	17.084280	0.375466	512
BTJ68_05730-T1	BTJ68_07132-T1	1637	0.006811	0.519952	0.013100	590.049040	144.950960	3.265380	0.324026	246
BTJ68_07124-T1	BTJ68_14842-T1	1171	0.042004	0.796962	0.052706	538.867087	115.132913	1.444641	0.524731	306
BTJ68_07123-T1	BTJ68_14843-T1	42	0.022265	1.609477	0.013834	91.370959	19.629041	1.302899	0.908834	117
BTJ68_00837-T1	BTJ68_03546-T1	1504	0.009408	0.150055	0.062698	534.851482	176.148518	1.886403	0.132759	237
BTJ68_00353-T1	BTJ68_11440-T1	4490	0.001242	0.324445	0.003829	1611.449112	434.550888	2.322941	0.209662	682
BTJ68_00860-T1	BTJ68_01104-T1	4194	0.017567	0.305218	0.057557	1653.419977	635.580023	4.707073	0.292315	1061
BTJ68_00859-T1	BTJ68_01105-T1	4757	0.008540	0.299217	0.028541	1668.430260	575.569740	1.994416	0.249289	753
BTJ68_00835-T1	BTJ68_03548-T1	1879	0.005241	0.212530	0.024659	574.713997	259.286003	7.328786	0.209057	280
BTJ68_00376-T1	BTJ68_05398-T1	1418	0.005601	0.405747	0.013803	537.660397	110.339603	2.158184	0.221210	216
BTJ68_00849-T1	BTJ68_01114-T1	2864	0.011232	0.383902	0.029258	1076.438101	240.561899	2.283267	0.237911	444
BTJ68_00850-T1	BTJ68_01113-T1	2002	0.002759	0.199521	0.013828	726.292568	200.707432	5.242581	0.136081	309
BTJ68_12761-T1	BTJ68_14921-T1	1668	0.012499	0.354225	0.035285	564.801806	176.198194	3.137340	0.281267	247
BTJ68_03826-T1	BTJ68_11734-T1	3718	0.033810	0.221045	0.152957	1152.902216	503.097784	6.141934	0.272079	552
BTJ68_03861-T1	BTJ68_13687-T1	2127	0.003661	0.166224	0.022022	821.809123	126.190877	4.252332	0.075900	316
BTJ68_03823-T1	BTJ68_11738-T1	2973	0.116444	0.343732	0.338765	1263.376492	482.623508	2.817003	0.537811	611
BTJ68_03836-T1	BTJ68_11725-T1	8806	0.045463	0.239039	0.190189	3008.777413	1404.222587	4.326195	0.321176	1471
BTJ68_09541-T1	BTJ68_10325-T1	1387	0.059723	0.348595	0.171325	533.419315	264.580685	4.165199	0.466500	270
BTJ68_09558-T1	BTJ68_13176-T1	1209	0.002294	0.303995	0.007546	436.685927	109.314073	2.647626	0.188091	182
BTJ68_09557-T1	BTJ68_13175-T1	1494	0.007397	0.382424	0.019341	543.518516	134.481484	4.144450	0.245350	226
BTJ68_09556-T1	BTJ68_13174-T1	2699	0.029824	0.412358	0.072326	1028.152942	246.847058	3.384609	0.311655	439
BTJ68_06438-T1	BTJ68_08068-T1	2879	0.007859	0.279723	0.028096	1023.477252	308.522748	1.985482	0.212487	485
BTJ68_09575-T1	BTJ68_13447-T1	3358	0.010467	0.524528	0.019954	1154.949753	432.050247	2.626064	0.451249	548
BTJ68_06440-T1	BTJ68_08066-T1	4180	0.026965	0.302015	0.089284	1397.726357	537.273643	3.356399	0.310008	645
BTJ68_02945-T1	BTJ68_03300-T1	960	0.005015	0.048393	0.103625	400.342096	64.657904	0.896483	0.033139	155
BTJ68_02991-T1	BTJ68_05851-T1	3889	0.018042	0.711836	0.025346	1375.580389	346.419611	4.047644	0.472844	574
BTJ68_02951-T1	BTJ68_03295-T1	3485	0.038680	0.364466	0.106129	1183.984127	502.015873	5.482561	0.407054	567
BTJ68_02946-T1	BTJ68_03299-T1	1596	0.029766	0.271273	0.109729	515.899429	237.100571	6.238711	0.317432	251
BTJ68_02947-T1	BTJ68_03298-T1	3885	0.044744	0.226073	0.197918	1290.684295	572.315705	2.703679	0.301346	621
BTJ68_02948-T1	BTJ68_03297-T1	2254	0.007042	0.207873	0.033875	714.226206	299.773794	6.802242	0.199243	338
BTJ68_06711-T1	BTJ68_11170-T1	2332	0.003339	0.250217	0.013346	900.501773	155.498227	3.479757	0.119078	352
BTJ68_03351-T1	BTJ68_07174-T1	1863	0.122222	0.379150	0.322358	903.671627	377.328373	3.597358	0.593707	580
BTJ68_03319-T1	BTJ68_13475-T1	1732	0.012084	0.265890	0.045448	583.989717	226.010283	1.588100	0.248707	270
BTJ68_02956-T1	BTJ68_03290-T1	3042	0.047518	0.282772	0.168044	1086.575402	428.424598	3.126133	0.342136	537
BTJ68_02973-T1	BTJ68_14341-T1	4813	0.008591	0.245931	0.034934	1639.277726	625.722274	2.956504	0.222474	755
BTJ68_03348-T1	BTJ68_07171-T1	708	0.000000	0.268513	0.000010	213.294695	92.705305	4.482081	0.244045	102
BTJ68_10746-T1	BTJ68_15250-T1	4240	0.017150	0.324662	0.052824	1446.965722	581.034278	4.743388	0.315762	677
BTJ68_06721-T1	BTJ68_11179-T1	4172	0.013405	0.270017	0.049644	1469.955914	510.044086	10.909450	0.238522	666
BTJ68_06722-T1	BTJ68_11180-T1	2476	0.021791	0.291761	0.074688	907.940184	277.059816	1.496710	0.254735	402
BTJ68_06723-T1	BTJ68_11181-T1	1939	0.026179	0.279985	0.093502	1012.330671	403.669329	6.415414	0.295600	983
BTJ68_01153-T1	BTJ68_05671-T1	1900	0.006186	0.257826	0.023992	649.420655	238.579345	4.263121	0.221382	296
BTJ68_03316-T1	BTJ68_13472-T1	5110	0.004262	0.206605	0.020628	1883.541771	414.458229	4.970414	0.122267	766
BTJ68_03318-T1	BTJ68_13474-T1	7849	0.033043	0.246052	0.134291	2600.179622	1137.820378	2.849894	0.293644	1249
BTJ68_06719-T1	BTJ68_11178-T1	6823	0.004938	0.332942	0.014832	2675.481000	471.519000	0.994196	0.162250	1160
BTJ68_03352-T1	BTJ68_07175-T1	4011	0.009325	0.378145	0.024659	1403.144071	336.855929	2.234718	0.242180	585
BTJ68_03353-T1	BTJ68_07176-T1	2551	0.027523	0.285403	0.096435	888.541928	353.458072	2.499642	0.302737	414
BTJ68_03356-T1	BTJ68_07179-T1	3781	0.050747	0.387603	0.130924	1299.106724	566.893276	4.310421	0.459252	622
BTJ68_02961-T1	BTJ68_03285-T1	1273	0.009257	0.360201	0.025700	434.868917	111.131083	1.753529	0.242062	182
BTJ68_07207-T1	BTJ68_10656-T1	3989	0.060365	0.262902	0.229612	1490.744770	582.255230	4.279969	0.351759	691
BTJ68_03309-T1	BTJ68_13467-T1	7581	0.011874	0.274640	0.043236	2546.733405	900.266595	2.128561	0.241506	1150
BTJ68_02937-T1	BTJ68_03308-T1	5867	0.016312	0.332722	0.049026	2045.323384	654.676616	1.985832	0.279099	921
BTJ68_02969-T1	BTJ68_14345-T1	2272	0.016452	0.442657	0.037167	768.416642	239.583358	2.721269	0.353261	336
BTJ68_02988-T1	BTJ68_05855-T1	2404	0.098467	0.388634	0.253366	934.547538	364.452462	3.478263	0.539632	457
BTJ68_03346-T1	BTJ68_07168-T1	3441	0.024924	0.208938	0.119290	1144.665091	508.334909	5.753448	0.244538	553
BTJ68_03313-T1	BTJ68_13470-T1	5415	0.088544	0.517939	0.170954	2341.482995	736.517005	1.728610	0.573873	1305
BTJ68_07189-T1	BTJ68_15376-T1	13179	0.006815	0.362555	0.018797	4569.591646	1469.408354	2.734900	0.280121	2033
BTJ68_02970-T1	BTJ68_14344-T1	7622	0.044443	0.284243	0.156356	2662.714917	1135.285083	3.206819	0.348369	1266
BTJ68_02983-T1	BTJ68_05860-T1	1604	0.026205	0.301156	0.087014	602.155260	186.844740	2.783661	0.273950	290
BTJ68_02984-T1	BTJ68_05859-T1	5646	0.019420	0.349722	0.055530	1881.071612	791.928388	5.093176	0.351836	893
BTJ68_02968-T1	BTJ68_14346-T1	1131	0.003472	0.438528	0.007918	577.408446	115.591554	9.489915	0.228117	440
BTJ68_00315-T1	BTJ68_14104-T1	1495	0.000000	0.300358	0.000010	576.997999	104.002001	4.039527	0.137611	227
BTJ68_00838-T1	BTJ68_03545-T1	2134	0.016368	0.215574	0.075926	679.861349	307.138651	5.137791	0.235073	331
BTJ68_07126-T1	BTJ68_14840-T1	1971	0.005058	0.320274	0.015794	793.558044	166.441956	2.207354	0.179129	368
BTJ68_12456-T1	BTJ68_12748-T1	4153	0.043070	0.452049	0.095278	1474.821044	547.178956	3.028481	0.461235	674
BTJ68_04471-T1	BTJ68_08490-T1	3348	0.004054	0.223905	0.018107	1236.613614	317.386386	3.961261	0.146869	518
BTJ68_07081-T1	BTJ68_12199-T1	2482	0.024573	0.395616	0.062114	1027.938186	289.061814	2.525247	0.318035	530
BTJ68_06779-T1	BTJ68_09433-T1	3495	0.003975	0.268810	0.014788	1261.256707	370.743293	1.312652	0.192414	544
BTJ68_11356-T1	BTJ68_14571-T1	4045	0.023822	0.399137	0.059683	1343.920773	561.079227	2.651631	0.403090	635
BTJ68_00050-T1	BTJ68_01351-T1	2690	0.070795	0.437778	0.161714	1102.133124	349.866876	1.622029	0.477664	494
BTJ68_14241-T1	BTJ68_14727-T1	3201	0.018385	0.357310	0.051454	1073.966917	354.033083	3.553359	0.307236	476
BTJ68_14238-T1	BTJ68_14729-T1	3103	0.058789	0.465014	0.126424	1244.424392	333.575608	1.279221	0.433984	533
BTJ68_03857-T1	BTJ68_13683-T1	901	0.048182	0.197022	0.244549	301.642151	133.357849	9.092910	0.281435	150
BTJ68_07130-T1	BTJ68_14835-T1	5926	0.040220	0.281315	0.142972	2122.354159	934.645841	3.974704	0.341797	1092
BTJ68_03845-T1	BTJ68_11714-T1	2466	0.021231	0.243370	0.087236	813.502758	332.497242	5.944642	0.257044	391
BTJ68_09543-T1	BTJ68_10330-T1	1935	0.117830	0.513836	0.229315	812.529163	285.470837	3.257269	0.662366	369
BTJ68_09544-T1	BTJ68_10331-T1	602	0.028893	0.247580	0.116700	199.978612	67.021388	3.903504	0.251360	89
BTJ68_09545-T1	BTJ68_10332-T1	2089	0.024578	0.349105	0.070403	723.878352	251.121648	2.117886	0.324490	325
BTJ68_09546-T1	BTJ68_10333-T1	8886	0.017706	0.372541	0.047528	2963.095262	1170.904738	3.114542	0.354626	1378
BTJ68_03867-T1	BTJ68_13692-T1	2096	0.011312	0.334160	0.033851	713.123459	228.876541	3.393670	0.269261	314
BTJ68_03844-T1	BTJ68_11716-T1	1271	0.000000	0.150361	0.000010	410.477811	150.522189	4.649817	0.121030	187
BTJ68_02745-T1	BTJ68_08240-T1	2734	0.004782	0.177925	0.026878	839.187243	402.812757	10.848760	0.182810	414
BTJ68_02744-T1	BTJ68_08239-T1	1404	0.000000	0.092825	0.000010	545.399275	105.600725	12.357290	0.045172	217
BTJ68_02743-T1	BTJ68_08238-T1	3495	0.022697	0.387628	0.058554	1208.151315	483.848685	3.824080	0.381162	603
BTJ68_02740-T1	BTJ68_08234-T1	5089	0.025640	0.349721	0.073314	1858.418539	511.581461	1.561961	0.286785	807
BTJ68_02742-T1	BTJ68_08236-T1	926	0.029327	0.268381	0.109275	278.946597	135.053403	10.503602	0.321932	138
BTJ68_02738-T1	BTJ68_12243-T1	-90	0.030579	0.267393	0.114358	584.707704	249.292296	4.736979	0.304096	1188
BTJ68_04765-T1	BTJ68_08413-T1	5229	0.046739	0.360784	0.129549	1946.335862	654.664138	2.200907	0.377350	893
BTJ68_03647-T1	BTJ68_05592-T1	2540	0.073222	0.357193	0.204993	906.939123	344.060877	3.594638	0.453966	419
BTJ68_01606-T1	BTJ68_04739-T1	2207	0.005639	0.212440	0.026543	712.194169	244.805831	3.661860	0.175619	319
BTJ68_01612-T1	BTJ68_04746-T1	4463	0.049357	0.293018	0.168445	1546.055181	637.944819	3.642496	0.361591	736
BTJ68_01611-T1	BTJ68_04745-T1	1403	0.008308	0.279131	0.029764	484.659386	178.340614	2.874489	0.243471	221
BTJ68_01503-T1	BTJ68_04142-T1	4523	0.005486	0.547229	0.010025	1646.548538	387.451462	1.415661	0.326044	678
BTJ68_06312-T1	BTJ68_14223-T1	2412	0.046612	0.403656	0.115474	831.028623	350.971377	3.733165	0.457887	394
BTJ68_02700-T1	BTJ68_10812-T1	1689	0.009540	0.351541	0.027136	580.888198	190.111802	6.307875	0.281609	257
BTJ68_04107-T1	BTJ68_14847-T1	1737	0.044797	0.321607	0.139292	591.241023	245.758977	3.786219	0.378221	283
BTJ68_02987-T1	BTJ68_05856-T1	20744	0.008106	0.377069	0.021497	7318.955660	2377.044340	2.407472	0.295679	3235
BTJ68_04145-T1	BTJ68_14854-T1	2050	0.026378	0.356983	0.073891	773.275124	225.724876	3.961930	0.303235	336
BTJ68_01548-T1	BTJ68_12807-T1	1119	0.077590	0.460978	0.168316	434.766002	114.233998	2.935486	0.472093	189
BTJ68_01549-T1	BTJ68_12806-T1	4179	0.034594	0.441632	0.078332	1399.344328	523.655672	2.837864	0.436306	641
BTJ68_01550-T1	BTJ68_12805-T1	2417	0.006137	0.214908	0.028555	818.940646	318.059354	6.706537	0.193612	403
BTJ68_01547-T1	BTJ68_12808-T1	3672	0.008588	0.400524	0.021441	1288.821848	379.178152	3.198848	0.293054	558
BTJ68_13789-T1	BTJ68_15534-T1	2266	0.001331	0.354696	0.003753	752.044205	294.955795	4.192063	0.302638	349
BTJ68_01578-T1	BTJ68_13317-T1	122	0.086303	0.585330	0.147443	355.736466	100.263534	1.614596	0.588081	495
BTJ68_01564-T1	BTJ68_13333-T1	1092	0.018271	0.488565	0.037398	387.925863	110.074137	2.843237	0.366664	166
BTJ68_13259-T1	BTJ68_13784-T1	2919	0.023153	0.251950	0.091895	987.601385	401.398615	2.855847	0.267815	477
BTJ68_01597-T1	BTJ68_04732-T1	6155	0.007517	0.354628	0.021198	2073.643320	806.356680	5.581920	0.314110	992
BTJ68_02706-T1	BTJ68_10820-T1	2818	0.032974	0.188412	0.175008	935.578775	390.421225	2.904993	0.236221	448
BTJ68_01558-T1	BTJ68_13338-T1	4793	0.022443	0.297284	0.075495	1719.997021	614.002979	2.402622	0.284236	782
BTJ68_02749-T1	BTJ68_08244-T1	1355	0.021308	0.392999	0.054219	476.553974	153.446026	3.405155	0.335517	210
BTJ68_01581-T1	BTJ68_04716-T1	1789	0.040553	0.367643	0.110304	1026.987470	329.012530	2.469670	0.359748	922
BTJ68_01613-T1	BTJ68_04747-T1	804	0.000000	0.069957	0.000010	333.085672	44.914328	4.600000	0.024937	126
BTJ68_06460-T1	BTJ68_14973-T1	5904	0.028483	0.203646	0.139865	1773.893076	845.106924	4.147773	0.255015	877
BTJ68_06463-T1	BTJ68_14970-T1	2288	0.060703	0.217431	0.279181	775.570446	331.429554	7.027738	0.322879	369
BTJ68_06461-T1	BTJ68_14972-T1	8668	0.038418	0.222265	0.172846	2993.456244	1239.543756	3.218832	0.276761	1414
BTJ68_06464-T1	BTJ68_14969-T1	2057	0.040494	0.373041	0.108551	774.795809	242.204191	2.351134	0.359076	340
BTJ68_06500-T1	BTJ68_09527-T1	2171	0.093218	0.417300	0.223383	840.895417	326.104583	3.962600	0.551337	390
BTJ68_06499-T1	BTJ68_09526-T1	5000	0.012357	0.305663	0.040428	1714.139120	640.860880	2.850724	0.276522	786
BTJ68_06498-T1	BTJ68_09525-T1	2274	0.031020	0.297842	0.104149	815.588707	291.411293	5.237861	0.303778	369
BTJ68_06486-T1	BTJ68_09513-T1	2426	0.026294	0.194896	0.134915	814.384697	325.615303	4.838152	0.223354	380
BTJ68_06488-T1	BTJ68_09515-T1	1026	0.011222	0.134669	0.083330	359.157467	147.842533	2.805773	0.141659	191
BTJ68_06491-T1	BTJ68_09518-T1	1605	0.018874	0.234138	0.080610	536.775353	231.224647	3.514252	0.251053	256
BTJ68_06492-T1	BTJ68_09519-T1	2898	0.015516	0.176980	0.087670	977.083136	417.916864	3.774954	0.191663	465
BTJ68_06493-T1	BTJ68_09520-T1	1768	0.010513	0.273318	0.038463	670.792191	139.207809	1.014244	0.167036	272
BTJ68_06483-T1	BTJ68_09510-T1	3670	0.024065	0.283856	0.084779	1248.062331	485.937669	4.288787	0.290607	578
BTJ68_06482-T1	BTJ68_09509-T1	5193	0.008581	0.184588	0.046487	1526.253428	738.746572	9.947468	0.197961	755
BTJ68_02110-T1	BTJ68_11782-T1	1330	0.002371	0.137851	0.017203	422.359919	153.640081	4.953612	0.115526	192
BTJ68_02111-T1	BTJ68_11781-T1	610	0.007823	0.378686	0.020658	257.582671	66.417329	3.671830	0.251540	115
BTJ68_02127-T1	BTJ68_14795-T1	2260	0.009501	0.539841	0.017600	847.453254	193.546746	2.464255	0.324312	347
BTJ68_02174-T1	BTJ68_12426-T1	3606	0.020849	0.420725	0.049554	1225.117302	517.882698	4.976163	0.418982	581
BTJ68_02117-T1	BTJ68_11775-T1	1818	0.009097	0.376107	0.024186	719.112602	189.887398	0.665682	0.257292	354
BTJ68_12433-T1	BTJ68_14088-T1	6100	0.034742	0.415336	0.083647	2225.690496	825.309504	2.858121	0.413083	1080
BTJ68_12430-T1	BTJ68_14085-T1	6476	0.010512	0.283573	0.037070	2203.563068	886.436932	2.327704	0.266537	1030
BTJ68_12429-T1	BTJ68_14084-T1	1368	0.035547	0.223336	0.159161	461.538670	198.461330	4.700600	0.276044	220
BTJ68_12431-T1	BTJ68_14086-T1	6856	0.008280	0.265991	0.031129	2307.983195	878.016805	2.821378	0.237905	1079
BTJ68_10009-T1	BTJ68_11586-T1	3315	0.082053	0.372776	0.220114	1375.539103	520.460897	3.305188	0.485574	807
BTJ68_05481-T1	BTJ68_15344-T1	1364	0.012257	0.239585	0.051161	658.075145	283.924855	3.112975	0.242327	635
BTJ68_14090-T1	BTJ68_15301-T1	2877	0.029191	0.257602	0.113317	978.210314	398.789686	2.478807	0.286021	459
BTJ68_12095-T1	BTJ68_12437-T1	4515	0.035487	0.398251	0.089106	1745.979644	600.020356	1.871413	0.384805	795
BTJ68_04324-T1	BTJ68_09322-T1	2436	0.036881	0.321853	0.114589	903.883970	275.116030	2.626099	0.310135	393
